epoch,loss,loss_natural,loss_robust,lambda_min,lambda_max,lambda_mean,acc_natural,acc_robust,robust_drop,attack_success_rate,alpha_c_0,alpha_c_1,alpha_c_2,alpha_c_3,alpha_c_4,alpha_c_5,alpha_c_6,alpha_c_7,alpha_c_8,alpha_c_9,beta_c_0,beta_c_1,beta_c_2,beta_c_3,beta_c_4,beta_c_5,beta_c_6,beta_c_7,beta_c_8,beta_c_9
50,1.313282202682495,0.0,0.0,0.3045470714569092,6.0,4.983751851884301,0.7357,0.42789999999999995,0.3078000000000001,0.5721,1.0861410533680635,1.0221718363749706,1.8574638714265945,1.9883384765566463,1.954408372759514,1.734595325596802,1.8273564238682427,1.4672312410286321,1.2100374341925697,1.3404127072800152,1.6094119246963345,1.8802546537135874,1.203093539418467,1.2462354797841337,1.2621223005797246,1.2237163004667864,1.0688251702072065,1.3613523754012553,1.6736953859134098,1.8609727053995937
51,1.313113596611023,0.0,0.0,0.25158220529556274,6.0,4.992575749107029,0.7318,0.43610000000000004,0.29569999999999996,0.5639,1.0988467629913174,1.0273643997319215,1.8657870722548735,1.987700412035598,1.9522740231145679,1.7531327088470654,1.8239560566289956,1.4700262442879055,1.2222081133166847,1.3564612170314545,1.6112852160583067,1.8781248989617427,1.1489229714474105,1.1879787140185265,1.3228434220604275,1.1840870121250981,1.0543344874516167,1.3764946268647529,1.7068351970609192,1.8446857218852128
52,1.3116732161712648,0.0,0.0,0.27757155895233154,6.0,5.002231877173304,0.7315,0.43000000000000005,0.3015,0.57,1.1091277590188224,1.0280059585181038,1.8652657328359306,1.9858090938509578,1.9570971620662132,1.749756263345099,1.822483357566092,1.4740964848062266,1.2263174386280578,1.366790116290607,1.6456442769531094,1.841479742618473,1.1349654176351054,1.2198915871817742,1.3051716644135887,1.1978102620605313,1.0950077229448596,1.347779843508435,1.6792713193332447,1.8420803321292027
53,1.3104628355026244,0.0,0.0,0.39413368701934814,6.0,4.993210543756899,0.7351,0.43899999999999995,0.29610000000000003,0.561,1.0983391219697645,1.025969943122181,1.8523176634098257,1.9872576290994044,1.959936838320759,1.7481456336462895,1.8132613132067044,1.4720782834245725,1.1991618109481108,1.3526768486213196,1.593799160264642,1.8347723386476718,1.1401166763452009,1.2327107215476463,1.2567180376833358,1.2302038224456866,1.0667103940568616,1.3397899036822112,1.6841977865189848,1.84909085361549
54,1.3110437129974366,0.0,0.0,0.37498629093170166,6.0,4.99516968958823,0.7336,0.4438,0.28980000000000006,0.5562,1.0908373853434687,1.0381523114641,1.8406778948996074,1.9918379622042333,1.940739331952751,1.738837849453587,1.8181605171364592,1.4821313851324798,1.2135562585747761,1.3653234307418394,1.5942672405706342,1.8545098457190081,1.1504593654666715,1.2145346366535976,1.2657023308527133,1.1752771062924123,1.0426025503431744,1.3587063148503413,1.6935719852252384,1.8576972515076933
55,1.3104207672119141,0.0,0.0,0.308587908744812,6.0,4.995855497277302,0.7312000000000001,0.42490000000000006,0.3063,0.5751,1.086218273243331,1.035697631518859,1.8544759777805688,1.9895477072357217,1.944160066297292,1.7499038188353828,1.8198680889880872,1.4619820124048102,1.1887926613278401,1.3686020273686674,1.6274640316243671,1.8634372434347792,1.1567555873290352,1.2256626009636218,1.2379283465997641,1.245904685591188,1.081692191036156,1.3359794406329883,1.6762821518856545,1.8270220826653873
56,1.3108444046783447,0.0,0.0,0.34753313660621643,6.0,4.995082893030113,0.7273000000000001,0.45030000000000003,0.277,0.5497,1.1004935969477114,1.0349996157009582,1.8559124359999166,1.986229223668423,1.9548434378850796,1.7455473873011595,1.8283065057471586,1.4704034432120945,1.205021675590359,1.3651878486204025,1.5929914956812359,1.8525635930888182,1.1808397096136343,1.207016811651342,1.2516847952552463,1.1994491736297412,1.0788348858313792,1.3453547649676232,1.6706340261127637,1.8803657342100997
57,1.3050143276214599,0.0,0.0,0.34044453501701355,6.0,4.982680581719674,0.7319,0.44079999999999997,0.2911,0.5592,1.0998750199442324,1.0277393300210118,1.864994810060467,1.9892748106471108,1.9527863081154007,1.751503071516676,1.8248580578343032,1.4602969845237634,1.2198680578290348,1.3441578268699939,1.6107553591203811,1.8492903645386172,1.1616604944019366,1.2115166611073878,1.2591089613907172,1.2127461366336365,1.0653589390732747,1.375362264530738,1.6936228186882976,1.902244277927272
58,1.305072823638916,0.0,0.0,0.3476200997829437,6.0,4.9863158467480595,0.7092,0.43220000000000003,0.277,0.5678,1.1050396828395326,1.026120975804146,1.8581973670998497,1.98890582130998,1.958669332896962,1.7424840640533916,1.8283071210012412,1.4780046726431688,1.2085247192236468,1.3509887633726114,1.6484213250372417,1.8401029658744403,1.1448194608663964,1.2516155056941234,1.3050127919677579,1.2278610891698267,1.0721407765927522,1.3953554898576663,1.704437437874582,1.8563709057810363
59,1.3034858948135375,0.0,0.0,0.33837488293647766,6.0,4.9826927136277295,0.7398,0.44079999999999997,0.29900000000000004,0.5592,1.0857463956184095,1.0318794155974522,1.8650523924156832,1.9880409204136684,1.9502758830404647,1.7492871882055727,1.8221167508903366,1.4714008213004188,1.2250318914423208,1.34919033178588,1.6292752899477243,1.8935101108477854,1.1506827246502538,1.236046636805815,1.3047602164470935,1.1594687974666391,1.083734811114533,1.32700431316405,1.683713651679056,1.8395607761105004
60,1.306764148788452,0.0,0.0,0.2996166944503784,6.0,4.989971436502988,0.7166,0.4092,0.3074,0.5908,1.1032972680333326,1.023360368845713,1.8558910170479503,1.9929262954560691,1.9535853765199862,1.7502914313465128,1.8399097669459974,1.4743805486527854,1.2255372610848274,1.332454553040702,1.6632253013913283,1.8546204618785693,1.1692370469003077,1.2453677571947923,1.2645099303301643,1.2090138919518123,1.0968957355870006,1.3730562599113836,1.6660397464357068,1.8903692180238416
61,1.3059742908859253,0.0,0.0,0.30455243587493896,6.0,4.991129649569617,0.6969000000000001,0.42410000000000003,0.27280000000000004,0.5759,1.1073461408200471,1.0372809308874027,1.8676219684693514,1.9906751390003488,1.9508376844093929,1.7520469921019377,1.8359850151154695,1.4671048871086687,1.2161559793345458,1.3672990329430232,1.583268110099656,1.9009758447442213,1.1803718829703758,1.2128675904725215,1.2832817028245658,1.1803298176402022,1.0745176720192364,1.325956196736192,1.6364122699288761,1.8339704894043904
62,1.3003709882354737,0.0,0.0,0.23166728019714355,6.0,4.979287747531901,0.7412000000000001,0.4374,0.30380000000000007,0.5626,1.0993245522994215,1.01932961983449,1.8501720059558253,1.98871522455874,1.959669625972543,1.746869157952116,1.8192242109562125,1.4626797279128638,1.1989835793404933,1.3509369097707216,1.6085543635556154,1.8786678634336234,1.1775964001560455,1.2180612248837794,1.2510551823984326,1.2178229581364586,1.0350738736369727,1.350215855156979,1.6769872748333474,1.83160724938678
63,1.2999782820129395,0.0,0.0,0.255135715007782,6.0,4.975248628260229,0.7333000000000001,0.4316,0.3017000000000001,0.5684,1.0957631644080668,1.0253235083406844,1.8565119907374272,1.9860560424492488,1.9576792930398146,1.748965001777005,1.8329391043509364,1.450914880808662,1.1915676386460015,1.3534377063326823,1.6289924276454368,1.849003664672832,1.1823705532361783,1.2157081411317792,1.2547815050310491,1.205864954177681,1.0726024415486914,1.3569987073273915,1.6545465837049362,1.8517167809064432
64,1.3008036502838134,0.0,0.0,0.3626880943775177,6.0,4.979393674894367,0.7148,0.4447,0.2701,0.5553,1.1031633780130645,1.042185873326743,1.8471795854056279,1.9917769258284508,1.9534021417808045,1.7360853255557283,1.809784333114429,1.468101322803351,1.22663835216971,1.3652719091576384,1.6372087053630664,1.8855125065654745,1.1459368735628055,1.253070031590474,1.2850782545021429,1.1966310282192572,1.063542235842751,1.3686861501020544,1.6520059895332513,1.8482756535415454
65,1.3015706987380982,0.0,0.0,0.272249311208725,6.0,4.993687607748124,0.7357,0.4415,0.2942,0.5585,1.0796380622307662,1.0267869112131847,1.8472227919132203,1.9846262395229486,1.955109207221614,1.7305327394734258,1.8213506104696133,1.4727059313098487,1.195238513714822,1.3281970889976873,1.5779913956551905,1.8368859449615869,1.1474833421390076,1.2177020768680231,1.2788402357369737,1.2093980848941657,1.0591401934928601,1.3720432635768296,1.6652294043689737,1.8585137086146324
66,1.301011344680786,0.0,0.0,0.35032013058662415,6.0,4.981448168644819,0.7341,0.4377,0.2964,0.5623,1.104091004337496,1.0249179516302045,1.8600198835363169,1.9817088647266787,1.943110795582042,1.727280330475029,1.8246415990697757,1.4787041884858896,1.2190523397587145,1.3578909672129795,1.570190008948831,1.8282845700183488,1.1783448024783902,1.2048788759714502,1.3106338986960213,1.175302332929333,1.0719107008346207,1.3340817049641134,1.6905759630910575,1.8464393094372566
67,1.3017120518493652,0.0,0.0,0.2758071720600128,6.0,4.977423554491204,0.7228,0.4455,0.2773,0.5545,1.115566324090104,1.024050244894784,1.8600115657157605,1.9900159753496995,1.958533205339671,1.7459010583970247,1.8292452197550508,1.4713970005054913,1.2233628952289786,1.361596553831759,1.6307149119389333,1.8769582802682276,1.1468124063423528,1.1942208395589649,1.2638649373408168,1.1890276582039836,1.0765043481841416,1.351649982240194,1.676264149758517,1.8828391702583684
68,1.298641344795227,0.0,0.0,0.2298552691936493,6.0,4.976611102023698,0.7454000000000001,0.44079999999999997,0.3046000000000001,0.5592,1.1164429349362697,1.0129055068316057,1.8493967086762724,1.9883809342713612,1.957148317790702,1.743918541752164,1.840726150271228,1.4741196476894876,1.2213558147630423,1.3510799975041539,1.5783316525047089,1.8589438446952253,1.1827648189061744,1.2503999825328818,1.2710070899685326,1.182418440004139,1.0706764365096226,1.3653757950229108,1.7049099517905193,1.8317323959696934
69,1.298732592048645,0.0,0.0,0.30205219984054565,6.0,4.969665389536591,0.7365999999999999,0.42710000000000004,0.3094999999999999,0.5729,1.1164554415456474,1.013323839668118,1.8532372054541508,1.9879637761494082,1.948977956076717,1.7450486336217816,1.8111699353093687,1.4423749760898483,1.212941116079345,1.3440195879972805,1.6197561175012223,1.8573926601873334,1.171245712453447,1.262210211180665,1.2679376745467905,1.200953982370284,1.0532389452390354,1.3433191797617452,1.6643284004362648,1.8607457235950948
70,1.299418600769043,0.0,0.0,0.38135045766830444,6.0,4.970432230273781,0.6995,0.4377,0.26180000000000003,0.5623,1.114850747615785,1.0256861189137334,1.8636336665019355,1.9849543034877923,1.9606041688748332,1.742340981502972,1.8230280812134219,1.4819578090896997,1.2093386427520791,1.3529657707799732,1.660537848387228,1.8311911635386668,1.1838531295966614,1.2238812013660245,1.2586094439791902,1.2460462711656186,1.0610213188259192,1.386625885658557,1.6675535129464192,1.8881812662724644
71,1.2982319850158692,0.0,0.0,0.35381019115448,6.0,4.969152703004725,0.7362,0.4447,0.2915,0.5553,1.0940910891803635,1.0213434421802725,1.8583148699587264,1.9868450207478554,1.955057225568825,1.7438525382210226,1.8328064021552006,1.4635448571666123,1.218162008868459,1.3473205947510116,1.5615360245985144,1.8235655135815712,1.166606512216046,1.2133958428107259,1.287064308095771,1.2120121571109117,1.0832487488036875,1.3689827476925862,1.6299363344221773,1.8897257271934957
72,1.2981271266174317,0.0,0.0,0.31391483545303345,6.0,4.973103273250258,0.7363999999999999,0.4343,0.3020999999999999,0.5657,1.1075800291412627,1.0176079962259668,1.8514249090038601,1.9890227799525346,1.9563105155135054,1.7412136927285158,1.8148869800445673,1.4539142938526086,1.219406377628941,1.3430908906185413,1.6121326605682178,1.849231357769588,1.123202747396191,1.267687403942313,1.272241222279151,1.2432177673520335,1.070146557010348,1.3487423466294624,1.63691267698927,1.883872315097038
73,1.299025040512085,0.0,0.0,0.3333735466003418,6.0,4.971286720022216,0.7473000000000001,0.4457,0.3016000000000001,0.5543,1.1153710684203126,1.0213131825332447,1.8490494209177353,1.992294427683896,1.9517609920648054,1.7414167253562556,1.835761331841159,1.4637899764663422,1.2006592951772157,1.355651535646385,1.5972121368588694,1.8613317531088125,1.194361487922766,1.2194561357693294,1.2660701098039633,1.1848024035353795,1.0563864351233558,1.3816494584998207,1.69465730318328,1.8550419301328147
74,1.2960100996398927,0.0,0.0,0.3593906760215759,6.0,4.962081548198105,0.7517,0.4405,0.31120000000000003,0.5595,1.1064581999083614,1.0300282093570055,1.8566904296655484,1.9884306451548701,1.9527338987116314,1.7283771519770708,1.8202175060501489,1.4746360556243936,1.2089389486386037,1.3504723219005652,1.555818773596488,1.833787929981261,1.16236691340766,1.2576604389473605,1.2570930073023452,1.216336361587505,1.0633774306768042,1.37326255936147,1.6447785418966543,1.861422186007585
75,1.2984994861602783,0.0,0.0,0.3142329156398773,6.0,4.9753689875688085,0.7393000000000001,0.44389999999999996,0.2954000000000001,0.5561,1.1115476972306781,1.0355432832332523,1.8399544045748308,1.9830074871287626,1.952563560832187,1.725957001566582,1.8102792367301024,1.463251101696278,1.2041964988269465,1.3485989802328826,1.5662049210589866,1.8484179354689616,1.1202361242240653,1.1958809359299252,1.2972794566922785,1.2405761553503363,1.0747873094075782,1.3130419242107654,1.6171582556136734,1.8247957510106705
76,1.1675362825012208,0.0,0.0,0.20424789190292358,6.0,4.867903133792341,0.7954,0.502,0.2934,0.498,1.1405336716595817,1.0067711919165023,1.8592781365070197,1.986605724715211,1.9649299593532787,1.7742875686386967,1.8299265941390601,1.467785471845466,1.2671024067627499,1.3287341259324643,1.6947264128633777,1.690970605291674,1.2831930983097046,1.3740126077476364,1.3174044171257702,1.2702819520555189,1.0271352861848329,1.3061651134734873,1.6861349194860824,1.861203139090477
77,1.124295495262146,0.0,0.0,0.17678281664848328,6.0,4.780289935333954,0.7969999999999999,0.5156000000000001,0.2813999999999999,0.48439999999999994,1.1766295268407563,1.0010101124453727,1.8572974680634715,1.9917240612342229,1.9688585295396692,1.7701949847628697,1.8326997653297756,1.4632930987326385,1.2598640738850664,1.3215912428048566,1.6622685331212894,1.6921524949695752,1.3335084588936224,1.4545215145706216,1.4077068280685894,1.346943279666364,1.0589941334541497,1.2899337031347367,1.6603641241712643,1.827806873394705
78,1.1056014384460449,0.0,0.0,0.12021416425704956,6.0,4.755201290940385,0.8012,0.5144,0.28680000000000005,0.48560000000000003,1.2020932557942616,1.0003479542329794,1.8565096885651884,1.9836245214237886,1.9668614916179492,1.755341228316812,1.8257372486012062,1.4541872962356528,1.2701875822013602,1.3293816229266584,1.6735223519527698,1.6945671013858923,1.2808716034950198,1.5107652863578114,1.4109330259625563,1.3622014873168047,1.061536437715106,1.2910590342548498,1.686965187492273,1.857859300835358
79,1.0953161415100097,0.0,0.0,0.18613752722740173,6.0,4.738129736517396,0.8017,0.5159,0.28579999999999994,0.4841,1.2046642596154566,1.0003318765279277,1.8625764377281795,1.990449266665427,1.976030632662956,1.7607385383542542,1.823479319167564,1.4451095487760461,1.2569975075514421,1.3095017772196504,1.7247985573985694,1.6429994359345692,1.3201270158333547,1.504353019282641,1.3861812490331546,1.347925579151534,1.0474156330308646,1.300601569283039,1.684077983926934,1.825944041961904
80,1.0833512915802002,0.0,0.0,0.13780710101127625,6.0,4.7136070868548225,0.8029999999999999,0.5164,0.28659999999999997,0.48360000000000003,1.1903520703620618,1.0,1.8561816212466307,1.9831389045471426,1.9694862134011506,1.7619629214181924,1.8302921392118838,1.462724452433379,1.267960418215798,1.3032516744130713,1.6772257470718734,1.6784275998849698,1.3614155249217588,1.5397802106559735,1.3907375750334368,1.3942713673462344,1.035319294161199,1.3166569736607545,1.6458439250736285,1.8678635550886773
81,1.0758310065460206,0.0,0.0,0.13871219754219055,6.0,4.700842262229042,0.8019000000000001,0.5181,0.28380000000000005,0.4819,1.1898667330632124,1.0,1.8578876546581689,1.981003562507727,1.9796295233089904,1.764959238679208,1.8251266497785172,1.4601584486949168,1.2653917308963474,1.3107927046773378,1.6954879434517278,1.5952312982905552,1.303986359130391,1.5634753243697574,1.4204771799199722,1.3287478910992518,1.0536141444350142,1.3255810874807255,1.687747108052149,1.8295884586661064
82,1.0695642240905763,0.0,0.0,0.1094195544719696,6.0,4.69881278230711,0.8089,0.5147999999999999,0.29410000000000003,0.4852000000000001,1.19622949779491,1.0,1.8555933173050356,1.9814010724387205,1.9761320254991732,1.7646610206350342,1.8399032887900273,1.4457805083535822,1.2716590705734994,1.3194627380736954,1.6261739779616255,1.6616415803694664,1.3417674720744648,1.5122252272827852,1.3886349073151494,1.350376877638385,1.05908093824411,1.292241791325152,1.6089584202412754,1.8386418142587022
83,1.0593268825531006,0.0,0.0,0.11699746549129486,6.0,4.670887893423095,0.8066,0.5206,0.28600000000000003,0.47940000000000005,1.1994750966196475,1.000066791958821,1.8644367163748388,1.986285611186796,1.9812183492933697,1.7618848896392472,1.8432470669831766,1.47431023285517,1.2749394562543201,1.3248052508629802,1.6758629382418855,1.63617509862651,1.3286370288990343,1.5689857018268323,1.4210459929902841,1.3782417887007183,1.079309592466525,1.300888695985155,1.6062570276772579,1.813134229091732
84,1.0542591604614258,0.0,0.0,0.1391368806362152,6.0,4.662293930492742,0.8089,0.5193,0.28959999999999997,0.4807,1.2098606709019302,1.0005641376880734,1.8563993663129295,1.9824554624459934,1.978315324734544,1.765248123947007,1.8374878521770468,1.4659131975734936,1.2664947348177586,1.3128657008680846,1.6537859613633217,1.6551052359363916,1.2616859189689618,1.5681389963535397,1.4344127903813901,1.3679142464762148,1.0353072107295551,1.2994905170577262,1.620265479892721,1.8348697286737545
85,1.0493061227416993,0.0,0.0,0.11713939905166626,6.0,4.641076666010005,0.8043,0.5198,0.2845,0.48019999999999996,1.1939247816115084,1.0004871998296674,1.8635870245716455,1.979633334347659,1.980616497871516,1.7716296234399156,1.8306460112257077,1.4611978716862477,1.270269526849927,1.3037471603554533,1.6835204823242733,1.5699853897094727,1.3996110895405645,1.612297949583634,1.4620043103347349,1.430562888569844,1.0502042172814878,1.297669797907095,1.670997847071694,1.850544686207686
86,1.0432663348770141,0.0,0.0,0.10524898767471313,6.0,4.642630444158374,0.8103,0.5231,0.2872,0.4769,1.2270978890416566,1.0,1.8689226564543937,1.98467827757911,1.982203186930293,1.7794550166410559,1.8441732429787325,1.464140488668476,1.263167863916558,1.3066024322948797,1.7014394376588904,1.5905977124753206,1.3341205232893414,1.5578407036983752,1.4452244421405256,1.3934512321296555,1.0800153218266908,1.3038462744954298,1.683208671982026,1.7820419213351082
87,1.0404566403961182,0.0,0.0,0.10550996661186218,6.0,4.637289892377146,0.8136,0.5213,0.2923,0.4787,1.2010686418894307,1.0000063690078227,1.8658403118553064,1.981406729239637,1.9819754444424758,1.767630337754174,1.8462873483862718,1.448595724447304,1.2734829656913151,1.3048865075611398,1.6166307465804508,1.6278029186341463,1.3946266811522072,1.5383856308734631,1.4747966162079131,1.3970174801624036,1.0600074886361046,1.2989803223353822,1.6480392513372708,1.879692459960118
88,1.0361576276016236,0.0,0.0,0.10000000149011612,6.0,4.62810614041965,0.8065,0.5224,0.2841,0.4776,1.1998458045827762,1.0004451759635944,1.8683104960205,1.9746521321099129,1.98102885835311,1.7617006240903264,1.8399259047130185,1.4674696733274728,1.2603850913474628,1.3039075837415808,1.6289388200511103,1.6016282815762493,1.3397707423895522,1.580779190563485,1.449176197771526,1.3880810877856087,1.048180422819484,1.3400745303429606,1.7090729612218754,1.775538004267856
89,1.0325519565582275,0.0,0.0,0.11114504933357239,6.0,4.621336028399065,0.817,0.5183,0.29869999999999997,0.4817,1.2106167922544357,1.0008515784197756,1.854081662719512,1.9776310637174055,1.9807920346174703,1.7580324838228543,1.8414909171936151,1.4488628178911136,1.2637417478024806,1.309761151023533,1.654234978853894,1.5989586633184683,1.411001518864156,1.5521534135579453,1.5112954146416901,1.364925125370855,1.0750991898729367,1.2637640634156249,1.6644982459295132,1.8203975160408508
90,1.0276337898635863,0.0,0.0,0.10000000149011612,6.0,4.596965570279094,0.8101,0.5157,0.2944,0.48429999999999995,1.199847016797956,1.0005211945994736,1.8611613783385137,1.971851876934471,1.9796323108551142,1.7566132457055095,1.8430037230176999,1.445069931047347,1.2653445581645917,1.2904203279548898,1.63724057601236,1.5855081901525903,1.3698245689387212,1.5556678799412134,1.4890178865788843,1.422717904190883,1.0638895357966118,1.2968548283247692,1.6487893478949662,1.789729180543319
91,0.9836314949035645,0.0,0.0,0.12359759956598282,6.0,4.563407193059507,0.8192,0.531,0.2882,0.469,1.2286681625849145,1.0,1.8534225201057961,1.980202075465561,1.9887032597266194,1.776806824042669,1.8447148973679603,1.4650104030623765,1.2762466266636958,1.3158223220454457,1.7117153796393547,1.4512466902623091,1.386588157290388,1.6724753654216562,1.567680245470208,1.4193789925416718,1.1204269779917528,1.318925954496769,1.6481012901686647,1.7422044243654022
92,0.9658503812026977,0.0,0.0,0.10000000149011612,6.0,4.521773083435605,0.8203,0.5327,0.2876000000000001,0.46730000000000005,1.2208692728710906,1.0,1.8541778515062064,1.9804393245131158,1.9881715911733524,1.777079796242287,1.8661961613408744,1.4489570868289685,1.27137678267096,1.2917247199646347,1.6543177204668675,1.498784933248749,1.3876896584430314,1.7498779519439658,1.4616684974611873,1.422073235597147,1.1222808934233683,1.267146147120639,1.647824861814299,1.7216518721007326
93,0.9569075674247741,0.0,0.0,0.10000000149011612,6.0,4.492509080930744,0.8213,0.5292,0.2921,0.4708,1.2382815088457464,1.0,1.8688344552998652,1.9790561656512873,1.9847051801583957,1.7787532708833895,1.8652670066374952,1.4544681755783002,1.291553418654615,1.2990369653457876,1.6687021383544063,1.4496421652376805,1.4483976269621983,1.7300447414598197,1.5754319636718086,1.5343466582505598,1.1201917899539098,1.2277031426539506,1.6310812250122695,1.7100061714801642
94,0.9538367056274414,0.0,0.0,0.10000000149011612,6.0,4.48989762552559,0.8229,0.5321,0.29079999999999995,0.4679,1.230148000790335,1.0,1.8586867117820798,1.9710704960176706,1.989658559374797,1.7860424414924954,1.8528053888579463,1.4592649750697337,1.291074602195369,1.2898289312791946,1.6520928235919885,1.4916087151183497,1.4837970325099232,1.6903031808336069,1.5865192050519197,1.4732765922765902,1.1149193667389852,1.2650859096775884,1.6876994112263555,1.7086777982809354
95,0.9487917232894898,0.0,0.0,0.10000000149011612,6.0,4.484933470216249,0.8246,0.5325,0.2921,0.4675,1.2362427013304533,1.0,1.8790947951929038,1.9781117256340164,1.989783130643313,1.7845460740501617,1.8627573419409944,1.4521760547252567,1.2943514122072692,1.2992928308599136,1.6299390000150638,1.4838464717425959,1.4115170709922185,1.762721407443971,1.5538769667715673,1.467010856589393,1.0889042481741942,1.2448164968539381,1.627555098070208,1.7190039569459608
96,0.9462866431808472,0.0,0.0,0.10000000149011612,6.0,4.480900240066411,0.8255,0.5344,0.2911,0.4656,1.23290513970358,1.0,1.8550679150139888,1.967365770388747,1.993489599288882,1.7852753004454591,1.8611110979333862,1.467352802186366,1.2734454934249448,1.2863778479568793,1.66901169926919,1.4757711317228235,1.4279570658798413,1.7507654208966228,1.491920277895525,1.5188867039692677,1.0705666718885416,1.23195995668621,1.6585091709175988,1.705693587622679
97,0.9416584219741821,0.0,0.0,0.10000000149011612,6.0,4.456033931058996,0.8230999999999999,0.5346,0.2885,0.46540000000000004,1.2341175161664137,1.0,1.8598170268261218,1.9723426996899383,1.990639029256523,1.783263200994038,1.869869279739497,1.4627714824798468,1.2874393505818398,1.2944960749667624,1.6357862589609287,1.4431709142597131,1.50028003298718,1.777859055782523,1.5819429150017936,1.5466586808719294,1.0779111476810388,1.2975147755249687,1.6286407812781956,1.7133402193293852
98,0.9365940500831604,0.0,0.0,0.10000000149011612,6.0,4.448472540091981,0.8262,0.5288999999999999,0.2973000000000001,0.4711000000000001,1.2398564641737877,1.0,1.8677388859526884,1.9728116958647433,1.9896548285203821,1.7877138871366105,1.862953126887836,1.4683823155625093,1.2834916651401373,1.2953118412086115,1.610853766541347,1.4162325182229356,1.5097785550919944,1.7776648604961307,1.5531143376894314,1.518586265156641,1.1016673191124216,1.2420191206895481,1.5713362611468187,1.781842498218312
99,0.9343185654830932,0.0,0.0,0.10000000149011612,6.0,4.445219743587172,0.8274,0.5297000000000001,0.29769999999999996,0.47029999999999994,1.2370123576630108,1.0,1.8689351380633576,1.9771907619198266,1.991941588613993,1.790065271775131,1.8663507428620478,1.461320312126823,1.2801009861709516,1.29396963332925,1.714865529933549,1.3647672035505094,1.4702281104329298,1.7531514661696257,1.5610990332215644,1.5394924165647659,1.1178099398722734,1.2037044001357329,1.615123801524072,1.7279762621121029
100,0.9338182739257812,0.0,0.0,0.10000000149011612,6.0,4.442999640998938,0.8247,0.5318,0.29289999999999994,0.46819999999999995,1.2508990917059466,1.0,1.8577614873266586,1.9752388338908515,1.9874864444708276,1.7920303262408128,1.867395513197955,1.461868193143469,1.2993154205629587,1.2888582655231056,1.6174220365026724,1.400034713623164,1.4275833478059305,1.7972893717953615,1.548623125571424,1.5313326772826408,1.1119017155883868,1.2504012301145002,1.6574478936012444,1.643076007933263
